衛星状態更新時間,constellationType,svid,usedinfix,basebandCn0DbHz,carrierFrequencyHz,cn0DbHz,elevationDegrees
19:10:25.004,GPS,30,true,37.0,1.57542003E9,41.7,26.0
19:10:25.004,GLONASS,2,true,48.9,1.59975002E9,54.9,50.0
19:10:25.004,GLONASS,18,true,44.7,1.60031245E9,50.7,34.0
19:10:25.004,GLONASS,13,true,33.6,1.60087501E9,39.6,16.0
19:10:25.004,GLONASS,12,true,48.0,1.60143744E9,54.0,40.0
19:10:25.004,GLONASS,11,false,42.5,1.602E9,48.5,0.0
19:10:25.004,GLONASS,1,true,38.1,1.60256256E9,44.1,15.0
19:10:25.004,GLONASS,17,true,45.5,1.60424998E9,51.5,37.0
19:10:25.004,GLONASS,3,true,46.0,1.60481254E9,52.0,28.0
19:10:25.004,BEIDOU,193,false,40.7,1.57542003E9,45.4,0.0
19:10:25.004,BEIDOU,194,false,36.7,1.57542003E9,41.4,0.0
19:10:25.004,BEIDOU,195,false,38.3,1.57542003E9,43.0,0.0
19:10:25.004,SBAS,128,false,36.1,1.57542003E9,40.8,0.0
19:10:25.004,SBAS,137,false,38.3,1.57542003E9,43.0,0.0
19:10:25.004,GALILEO,4,false,40.600002,1.57542003E9,44.9,0.0
19:10:25.004,GALILEO,11,false,36.600002,1.57542003E9,40.9,0.0
19:10:25.004,GALILEO,19,false,33.7,1.57542003E9,38.0,0.0
19:10:26.005,GPS,2,true,40.5,1.57542003E9,45.2,18.0
19:10:26.005,GPS,5,true,42.0,1.57542003E9,46.7,71.0
19:10:26.005,GPS,11,false,36.1,1.57542003E9,40.8,0.0
19:10:26.005,GPS,13,true,43.899998,1.57542003E9,48.6,68.0
19:10:26.005,GPS,14,true,32.6,1.57542003E9,37.3,9.0
19:10:26.005,GPS,15,true,44.2,1.57542003E9,48.9,56.0
19:10:26.005,GPS,18,true,38.0,1.57542003E9,42.7,28.0
19:10:26.005,GPS,20,true,42.2,1.57542003E9,46.9,49.0
19:10:26.005,GPS,23,false,32.1,1.57542003E9,36.8,4.0
19:10:26.005,GPS,24,true,38.6,1.57542003E9,43.3,24.0
19:10:26.005,GPS,28,false,32.6,1.57542003E9,37.3,0.0
19:10:26.005,GPS,29,true,35.8,1.57542003E9,40.5,11.0
19:10:26.005,GPS,30,true,38.1,1.57542003E9,42.8,26.0
19:10:26.005,GLONASS,2,true,49.7,1.59975002E9,55.7,50.0
19:10:26.005,GLONASS,18,true,45.7,1.60031245E9,51.7,34.0
19:10:26.005,GLONASS,13,true,34.3,1.60087501E9,40.3,16.0
19:10:26.005,GLONASS,12,true,48.5,1.60143744E9,54.5,40.0
19:10:26.005,GLONASS,11,false,42.6,1.602E9,48.6,0.0
19:10:26.005,GLONASS,1,true,38.5,1.60256256E9,44.5,15.0
19:10:26.005,GLONASS,17,true,45.9,1.60424998E9,51.9,37.0
19:10:26.005,GLONASS,3,true,46.2,1.60481254E9,52.2,28.0
19:10:26.005,BEIDOU,193,false,41.7,1.57542003E9,46.4,0.0
19:10:26.005,BEIDOU,194,false,37.399998,1.57542003E9,42.1,0.0
19:10:26.005,BEIDOU,195,false,39.6,1.57542003E9,44.3,0.0
19:10:26.005,SBAS,128,false,37.8,1.57542003E9,42.5,0.0
19:10:26.005,SBAS,137,false,39.2,1.57542003E9,43.9,0.0
19:10:26.005,GALILEO,4,false,41.100002,1.57542003E9,45.4,0.0
19:10:26.005,GALILEO,11,false,38.0,1.57542003E9,42.3,0.0
19:10:26.005,GALILEO,19,false,34.7,1.57542003E9,39.0,0.0
19:10:27.007,GPS,2,true,40.399998,1.57542003E9,45.1,18.0
19:10:27.007,GPS,5,true,41.6,1.57542003E9,46.3,71.0
19:10:27.007,GPS,11,false,36.399998,1.57542003E9,41.1,0.0
19:10:27.007,GPS,13,true,43.7,1.57542003E9,48.4,68.0
19:10:27.007,GPS,14,true,33.0,1.57542003E9,37.7,9.0
19:10:27.007,GPS,15,true,43.899998,1.57542003E9,48.6,56.0
19:10:27.007,GPS,18,true,38.3,1.57542003E9,43.0,28.0
19:10:27.007,GPS,20,true,42.399998,1.57542003E9,47.1,49.0
19:10:27.007,GPS,23,false,32.6,1.57542003E9,37.3,4.0
19:10:27.007,GPS,24,true,37.7,1.57542003E9,42.4,24.0
19:10:27.007,GPS,28,false,32.899998,1.57542003E9,37.6,0.0
19:10:27.007,GPS,29,true,35.7,1.57542003E9,40.4,11.0
19:10:27.007,GPS,30,true,39.1,1.57542003E9,43.8,26.0
19:10:27.007,GLONASS,2,true,49.4,1.59975002E9,55.4,50.0
19:10:27.007,GLONASS,18,true,45.6,1.60031245E9,51.6,34.0
19:10:27.007,GLONASS,13,true,34.5,1.60087501E9,40.5,16.0
19:10:27.007,GLONASS,12,true,48.8,1.60143744E9,54.8,40.0
19:10:27.007,GLONASS,11,false,42.6,1.602E9,48.6,0.0
19:10:27.007,GLONASS,1,true,38.6,1.60256256E9,44.6,15.0
19:10:27.007,GLONASS,17,true,46.3,1.60424998E9,52.3,37.0
19:10:27.007,GLONASS,3,true,46.6,1.60481254E9,52.6,28.0
19:10:27.007,BEIDOU,193,false,42.2,1.57542003E9,46.9,0.0
19:10:27.007,BEIDOU,194,false,37.6,1.57542003E9,42.3,0.0
19:10:27.007,BEIDOU,195,false,40.3,1.57542003E9,45.0,0.0
19:10:27.007,SBAS,128,false,37.6,1.57542003E9,42.3,0.0
19:10:27.007,SBAS,137,false,38.399998,1.57542003E9,43.1,0.0
19:10:27.007,GALILEO,4,false,41.600002,1.57542003E9,45.9,0.0
19:10:27.007,GALILEO,11,false,38.2,1.57542003E9,42.5,0.0
19:10:27.007,GALILEO,19,false,34.600002,1.57542003E9,38.9,0.0
19:10:28.017,GPS,2,true,40.0,1.57542003E9,44.7,18.0
19:10:28.017,GPS,5,true,41.5,1.57542003E9,46.2,71.0
19:10:28.017,GPS,11,false,35.0,1.57542003E9,39.7,0.0
19:10:28.017,GPS,13,true,43.7,1.57542003E9,48.4,68.0
19:10:28.017,GPS,14,true,32.399998,1.57542003E9,37.1,9.0
19:10:28.017,GPS,15,true,43.3,1.57542003E9,48.0,56.0
19:10:28.017,GPS,18,true,37.8,1.57542003E9,42.5,28.0
19:10:28.017,GPS,20,true,41.6,1.57542003E9,46.3,49.0
19:10:28.017,GPS,23,false,31.399998,1.57542003E9,36.1,4.0
19:10:28.017,GPS,24,true,37.0,1.57542003E9,41.7,24.0
19:10:28.017,GPS,28,false,34.2,1.57542003E9,38.9,0.0
19:10:28.017,GPS,29,true,35.5,1.57542003E9,40.2,11.0
19:10:28.017,GPS,30,true,37.6,1.57542003E9,42.3,26.0
19:10:28.017,GLONASS,2,true,49.0,1.59975002E9,55.0,50.0
19:10:28.017,GLONASS,18,true,45.4,1.60031245E9,51.4,34.0
19:10:28.017,GLONASS,13,true,34.3,1.60087501E9,40.3,16.0
19:10:28.017,GLONASS,12,true,48.4,1.60143744E9,54.4,40.0
19:10:28.017,GLONASS,11,false,42.6,1.602E9,48.6,0.0
19:10:28.017,GLONASS,1,true,38.5,1.60256256E9,44.5,15.0
19:10:28.017,GLONASS,17,true,45.7,1.60424998E9,51.7,37.0
19:10:28.017,GLONASS,3,true,45.6,1.60481254E9,51.6,28.0
19:10:28.017,BEIDOU,193,false,41.1,1.57542003E9,45.8,0.0
19:10:28.017,BEIDOU,194,false,36.8,1.57542003E9,41.5,0.0
19:10:28.017,BEIDOU,195,false,38.8,1.57542003E9,43.5,0.0
19:10:28.017,SBAS,128,false,37.2,1.57542003E9,41.9,0.0
19:10:28.017,SBAS,137,false,38.899998,1.57542003E9,43.6,0.0
19:10:28.017,GALILEO,4,false,41.3,1.57542003E9,45.6,0.0
19:10:28.017,GALILEO,11,false,37.7,1.57542003E9,42.0,0.0
19:10:28.017,GALILEO,19,false,34.600002,1.57542003E9,38.9,0.0
19:10:29.002,GPS,2,true,39.7,1.57542003E9,44.4,18.0
19:10:29.002,GPS,5,true,41.2,1.57542003E9,45.9,71.0
19:10:29.002,GPS,11,false,34.399998,1.57542003E9,39.1,0.0
19:10:29.002,GPS,13,true,43.6,1.57542003E9,48.3,68.0
19:10:29.002,GPS,14,true,31.8,1.57542003E9,36.5,9.0
19:10:29.002,GPS,15,true,42.899998,1.57542003E9,47.6,56.0
19:10:29.002,GPS,18,true,37.399998,1.57542003E9,42.1,28.0
19:10:29.002,GPS,20,true,41.2,1.57542003E9,45.9,49.0
19:10:29.002,GPS,23,false,30.5,1.57542003E9,35.2,4.0
19:10:29.002,GPS,24,true,36.7,1.57542003E9,41.4,24.0
19:10:29.002,GPS,28,false,32.6,1.57542003E9,37.3,0.0
19:10:29.002,GPS,29,true,35.1,1.57542003E9,39.8,11.0
19:10:29.002,GPS,30,true,38.0,1.57542003E9,42.7,26.0
19:10:29.002,GLONASS,2,true,49.0,1.59975002E9,55.0,50.0
19:10:29.002,GLONASS,18,true,44.8,1.60031245E9,50.8,34.0
19:10:29.002,GLONASS,13,true,34.3,1.60087501E9,40.3,16.0
19:10:29.002,GLONASS,12,true,48.3,1.60143744E9,54.3,40.0
19:10:29.002,GLONASS,11,false,43.0,1.602E9,49.0,0.0
19:10:29.002,GLONASS,1,true,38.1,1.60256256E9,44.1,15.0
19:10:29.002,GLONASS,17,true,45.7,1.60424998E9,51.7,37.0
19:10:29.002,GLONASS,3,true,46.0,1.60481254E9,52.0,28.0
19:10:29.002,BEIDOU,193,false,40.8,1.57542003E9,45.5,0.0
19:10:29.002,BEIDOU,194,false,36.7,1.57542003E9,41.4,0.0
19:10:29.002,BEIDOU,195,false,38.899998,1.57542003E9,43.6,0.0
19:10:29.002,SBAS,128,false,36.7,1.57542003E9,41.4,0.0
19:10:29.002,SBAS,137,false,38.3,1.57542003E9,43.0,0.0
19:10:29.002,GALILEO,4,false,40.8,1.57542003E9,45.1,0.0
19:10:29.002,GALILEO,11,false,37.5,1.57542003E9,41.8,0.0
19:10:29.002,GALILEO,19,false,33.600002,1.57542003E9,37.9,0.0
19:10:30.007,GPS,2,true,39.1,1.57542003E9,43.8,18.0
19:10:30.007,GPS,5,true,41.3,1.57542003E9,46.0,71.0
19:10:30.007,GPS,11,false,35.899998,1.57542003E9,40.6,0.0
19:10:30.007,GPS,13,true,44.7,1.57542003E9,49.4,68.0
19:10:30.007,GPS,14,true,31.8,1.57542003E9,36.5,9.0
19:10:30.007,GPS,15,true,43.899998,1.57542003E9,48.6,56.0
19:10:30.007,GPS,18,true,37.8,1.57542003E9,42.5,28.0
19:10:30.007,GPS,20,true,41.6,1.57542003E9,46.3,49.0
19:10:30.007,GPS,23,false,30.599998,1.57542003E9,35.3,4.0
19:10:30.007,GPS,24,true,37.3,1.57542003E9,42.0,24.0
19:10:30.007,GPS,28,false,32.8,1.57542003E9,37.5,0.0
19:10:30.007,GPS,29,true,35.899998,1.57542003E9,40.6,11.0
19:10:30.007,GPS,30,true,38.1,1.57542003E9,42.8,26.0
19:10:30.007,GLONASS,2,true,49.2,1.59975002E9,55.2,50.0
19:10:30.007,GLONASS,18,true,45.1,1.60031245E9,51.1,34.0
19:10:30.007,GLONASS,13,true,35.5,1.60087501E9,41.5,16.0
19:10:30.007,GLONASS,12,true,48.8,1.60143744E9,54.8,40.0
19:10:30.007,GLONASS,11,false,43.4,1.602E9,49.4,0.0
19:10:30.007,GLONASS,1,true,39.4,1.60256256E9,45.4,15.0
19:10:30.007,GLONASS,17,true,46.2,1.60424998E9,52.2,37.0
19:10:30.007,GLONASS,3,true,46.3,1.60481254E9,52.3,28.0
19:10:30.007,BEIDOU,193,false,41.3,1.57542003E9,46.0,0.0
19:10:30.007,BEIDOU,194,false,36.3,1.57542003E9,41.0,0.0
19:10:30.007,BEIDOU,195,false,38.899998,1.57542003E9,43.6,0.0
19:10:30.007,SBAS,128,false,36.899998,1.57542003E9,41.6,0.0
19:10:30.007,SBAS,137,false,38.5,1.57542003E9,43.2,0.0
19:10:30.007,GALILEO,4,false,41.4,1.57542003E9,45.7,0.0
19:10:30.007,GALILEO,11,false,37.4,1.57542003E9,41.7,0.0
19:10:30.007,GALILEO,19,false,34.4,1.57542003E9,38.7,0.0
19:10:31.007,GPS,2,true,40.8,1.57542003E9,45.5,18.0
19:10:31.007,GPS,5,true,41.8,1.57542003E9,46.5,71.0
19:10:31.007,GPS,11,false,35.7,1.57542003E9,40.4,0.0
19:10:31.007,GPS,13,true,44.5,1.57542003E9,49.2,68.0
19:10:31.007,GPS,14,true,32.5,1.57542003E9,37.2,9.0
19:10:31.007,GPS,15,true,44.2,1.57542003E9,48.9,56.0
19:10:31.007,GPS,18,true,38.3,1.57542003E9,43.0,28.0
19:10:31.007,GPS,20,true,42.399998,1.57542003E9,47.1,49.0
19:10:31.007,GPS,23,false,31.2,1.57542003E9,35.9,4.0
19:10:31.007,GPS,24,true,37.6,1.57542003E9,42.3,24.0
19:10:31.007,GPS,28,false,33.899998,1.57542003E9,38.6,0.0
19:10:31.007,GPS,29,true,36.0,1.57542003E9,40.7,11.0
19:10:31.007,GPS,30,true,38.7,1.57542003E9,43.4,26.0
19:10:31.007,GLONASS,2,true,48.7,1.59975002E9,54.7,50.0
19:10:31.007,GLONASS,18,true,46.1,1.60031245E9,52.1,34.0
19:10:31.007,GLONASS,13,true,34.6,1.60087501E9,40.6,16.0
19:10:31.007,GLONASS,12,true,48.6,1.60143744E9,54.6,40.0
19:10:31.007,GLONASS,11,false,43.4,1.602E9,49.4,0.0
19:10:31.007,GLONASS,1,true,39.2,1.60256256E9,45.2,15.0
19:10:31.007,GLONASS,17,true,46.1,1.60424998E9,52.1,37.0
19:10:31.007,GLONASS,3,true,47.3,1.60481254E9,53.3,28.0
19:10:31.007,BEIDOU,193,false,41.7,1.57542003E9,46.4,0.0
19:10:31.007,BEIDOU,194,false,37.8,1.57542003E9,42.5,0.0
19:10:31.007,BEIDOU,195,false,39.5,1.57542003E9,44.2,0.0
19:10:31.007,SBAS,128,false,37.0,1.57542003E9,41.7,0.0
19:10:31.007,SBAS,137,false,38.8,1.57542003E9,43.5,0.0
19:10:31.007,GALILEO,4,false,41.5,1.57542003E9,45.8,0.0
19:10:31.007,GALILEO,11,false,37.8,1.57542003E9,42.1,0.0
19:10:31.007,GALILEO,19,false,35.2,1.57542003E9,39.5,0.0
19:10:32.011,GPS,2,true,39.1,1.57542003E9,43.8,18.0
19:10:32.011,GPS,5,true,41.0,1.57542003E9,45.7,71.0
19:10:32.011,GPS,11,false,34.0,1.57542003E9,38.7,0.0
19:10:32.011,GPS,13,true,43.3,1.57542003E9,48.0,68.0
19:10:32.011,GPS,14,true,30.599998,1.57542003E9,35.3,9.0
19:10:32.011,GPS,15,true,42.8,1.57542003E9,47.5,56.0
19:10:32.011,GPS,18,true,37.0,1.57542003E9,41.7,28.0
19:10:32.011,GPS,20,true,40.899998,1.57542003E9,45.6,49.0
19:10:32.011,GPS,23,false,31.3,1.57542003E9,36.0,4.0
19:10:32.011,GPS,24,true,36.6,1.57542003E9,41.3,24.0
19:10:32.011,GPS,28,false,32.2,1.57542003E9,36.9,0.0
19:10:32.011,GPS,29,true,34.3,1.57542003E9,39.0,11.0
19:10:32.011,GPS,30,true,37.0,1.57542003E9,41.7,26.0
19:10:32.011,GLONASS,2,true,48.5,1.59975002E9,54.5,50.0
19:10:32.011,GLONASS,18,true,44.7,1.60031245E9,50.7,34.0
19:10:32.011,GLONASS,13,true,33.9,1.60087501E9,39.9,16.0
19:10:32.011,GLONASS,12,true,47.6,1.60143744E9,53.6,40.0
19:10:32.011,GLONASS,11,false,43.0,1.602E9,49.0,0.0
19:10:32.011,GLONASS,1,true,38.1,1.60256256E9,44.1,15.0
19:10:32.011,GLONASS,17,true,45.6,1.60424998E9,51.6,37.0
19:10:32.011,GLONASS,3,true,46.4,1.60481254E9,52.4,28.0
19:10:32.011,BEIDOU,193,false,40.7,1.57542003E9,45.4,0.0
19:10:32.011,BEIDOU,194,false,36.399998,1.57542003E9,41.1,0.0
19:10:32.011,BEIDOU,195,false,38.6,1.57542003E9,43.3,0.0
19:10:32.011,SBAS,128,false,36.6,1.57542003E9,41.3,0.0
19:10:32.011,SBAS,137,false,37.8,1.57542003E9,42.5,0.0
19:10:32.011,GALILEO,4,false,40.2,1.57542003E9,44.5,0.0
19:10:32.011,GALILEO,11,false,37.4,1.57542003E9,41.7,0.0
19:10:32.011,GALILEO,19,false,33.600002,1.57542003E9,37.9,0.0
19:10:33.007,GPS,2,true,39.899998,1.57542003E9,44.6,18.0
19:10:33.007,GPS,5,true,42.0,1.57542003E9,46.7,71.0
19:10:33.007,GPS,11,false,34.8,1.57542003E9,39.5,0.0
19:10:33.007,GPS,13,true,44.3,1.57542003E9,49.0,68.0
19:10:33.007,GPS,14,true,32.0,1.57542003E9,36.7,9.0
19:10:33.007,GPS,15,true,43.8,1.57542003E9,48.5,56.0
19:10:33.007,GPS,18,true,37.7,1.57542003E9,42.4,28.0
19:10:33.007,GPS,20,true,41.899998,1.57542003E9,46.6,49.0
19:10:33.007,GPS,23,false,32.0,1.57542003E9,36.7,4.0
19:10:33.007,GPS,24,true,37.2,1.57542003E9,41.9,24.0
19:10:33.007,GPS,28,false,32.899998,1.57542003E9,37.6,0.0
19:10:33.007,GPS,29,true,35.0,1.57542003E9,39.7,11.0
19:10:33.007,GPS,30,true,38.2,1.57542003E9,42.9,26.0
19:10:33.007,GLONASS,2,true,48.8,1.59975002E9,54.8,50.0
19:10:33.007,GLONASS,18,true,44.6,1.60031245E9,50.6,34.0
19:10:33.007,GLONASS,13,true,34.5,1.60087501E9,40.5,16.0
19:10:33.007,GLONASS,12,true,48.4,1.60143744E9,54.4,40.0
19:10:33.007,GLONASS,11,false,43.2,1.602E9,49.2,0.0
19:10:33.007,GLONASS,1,true,38.2,1.60256256E9,44.2,15.0
19:10:33.007,GLONASS,17,true,45.7,1.60424998E9,51.7,37.0
19:10:33.007,GLONASS,3,true,46.5,1.60481254E9,52.5,28.0
19:10:33.007,BEIDOU,193,false,41.399998,1.57542003E9,46.1,0.0
19:10:33.007,BEIDOU,194,false,36.8,1.57542003E9,41.5,0.0
19:10:33.007,BEIDOU,195,false,39.7,1.57542003E9,44.4,0.0
19:10:33.007,SBAS,128,false,37.2,1.57542003E9,41.9,0.0
19:10:33.007,SBAS,137,false,38.6,1.57542003E9,43.3,0.0
19:10:33.007,GALILEO,4,false,40.9,1.57542003E9,45.2,0.0
19:10:33.007,GALILEO,11,false,37.5,1.57542003E9,41.8,0.0
19:10:33.007,GALILEO,19,false,33.8,1.57542003E9,38.1,0.0
19:10:34.006,GPS,2,true,39.0,1.57542003E9,43.7,18.0
19:10:34.006,GPS,5,true,41.6,1.57542003E9,46.3,71.0
19:10:34.006,GPS,11,false,34.8,1.57542003E9,39.5,0.0
19:10:34.006,GPS,13,true,43.6,1.57542003E9,48.3,68.0
19:10:34.006,GPS,14,true,32.1,1.57542003E9,36.8,9.0
19:10:34.006,GPS,15,true,43.6,1.57542003E9,48.3,56.0
19:10:34.006,GPS,18,true,37.6,1.57542003E9,42.3,28.0
19:10:34.006,GPS,20,true,42.1,1.57542003E9,46.8,49.0
19:10:34.006,GPS,23,false,31.099998,1.57542003E9,35.8,4.0
19:10:34.006,GPS,24,true,36.899998,1.57542003E9,41.6,24.0
19:10:34.006,GPS,28,false,32.3,1.57542003E9,37.0,0.0
19:10:34.006,GPS,29,true,35.399998,1.57542003E9,40.1,11.0
19:10:34.006,GPS,30,true,37.5,1.57542003E9,42.2,26.0
19:10:34.006,GLONASS,2,true,48.9,1.59975002E9,54.9,50.0
19:10:34.006,GLONASS,18,true,44.8,1.60031245E9,50.8,34.0
19:10:34.006,GLONASS,13,true,34.7,1.60087501E9,40.7,16.0
19:10:34.006,GLONASS,12,true,48.5,1.60143744E9,54.5,40.0
19:10:34.006,GLONASS,11,false,42.6,1.602E9,48.6,0.0
19:10:34.006,GLONASS,1,true,37.8,1.60256256E9,43.8,15.0
19:10:34.006,GLONASS,17,true,45.8,1.60424998E9,51.8,37.0
19:10:34.006,GLONASS,3,true,45.8,1.60481254E9,51.8,28.0
19:10:34.006,BEIDOU,193,false,41.5,1.57542003E9,46.2,0.0
19:10:34.006,BEIDOU,194,false,37.0,1.57542003E9,41.7,0.0
19:10:34.006,BEIDOU,195,false,39.1,1.57542003E9,43.8,0.0
19:10:34.006,SBAS,128,false,37.2,1.57542003E9,41.9,0.0
19:10:34.006,SBAS,137,false,38.399998,1.57542003E9,43.1,0.0
19:10:34.006,GALILEO,4,false,41.3,1.57542003E9,45.6,0.0
19:10:34.006,GALILEO,11,false,37.4,1.57542003E9,41.7,0.0
19:10:34.006,GALILEO,19,false,34.100002,1.57542003E9,38.4,0.0
19:10:35.005,GPS,2,true,39.7,1.57542003E9,44.4,18.0
19:10:35.005,GPS,5,true,42.399998,1.57542003E9,47.1,71.0
19:10:35.005,GPS,11,false,35.1,1.57542003E9,39.8,0.0
19:10:35.005,GPS,13,true,43.8,1.57542003E9,48.5,68.0
19:10:35.005,GPS,14,true,31.7,1.57542003E9,36.4,9.0
19:10:35.005,GPS,15,true,43.7,1.57542003E9,48.4,56.0
19:10:35.005,GPS,18,true,37.8,1.57542003E9,42.5,28.0
19:10:35.005,GPS,20,true,41.6,1.57542003E9,46.3,49.0
19:10:35.005,GPS,23,false,31.5,1.57542003E9,36.2,4.0
19:10:35.005,GPS,24,true,37.7,1.57542003E9,42.4,24.0
19:10:35.005,GPS,28,false,32.5,1.57542003E9,37.2,0.0
19:10:35.005,GPS,29,true,35.1,1.57542003E9,39.8,11.0
19:10:35.005,GPS,30,true,38.2,1.57542003E9,42.9,26.0
19:10:35.005,GLONASS,2,true,49.2,1.59975002E9,55.2,50.0
19:10:35.005,GLONASS,18,true,44.9,1.60031245E9,50.9,34.0
19:10:35.005,GLONASS,13,true,34.3,1.60087501E9,40.3,16.0
19:10:35.005,GLONASS,12,true,48.7,1.60143744E9,54.7,40.0
19:10:35.005,GLONASS,11,false,43.5,1.602E9,49.5,0.0
19:10:35.005,GLONASS,1,true,38.1,1.60256256E9,44.1,15.0
19:10:35.005,GLONASS,17,true,45.7,1.60424998E9,51.7,37.0
19:10:35.005,GLONASS,3,true,46.3,1.60481254E9,52.3,28.0
19:10:35.005,BEIDOU,193,false,41.5,1.57542003E9,46.2,0.0
19:10:35.005,BEIDOU,194,false,37.0,1.57542003E9,41.7,0.0
19:10:35.005,BEIDOU,195,false,39.6,1.57542003E9,44.3,0.0
19:10:35.005,SBAS,128,false,36.899998,1.57542003E9,41.6,0.0
19:10:35.005,SBAS,137,false,38.5,1.57542003E9,43.2,0.0
19:10:35.005,GALILEO,4,false,41.7,1.57542003E9,46.0,0.0
19:10:35.005,GALILEO,11,false,38.100002,1.57542003E9,42.4,0.0
19:10:35.005,GALILEO,19,false,34.9,1.57542003E9,39.2,0.0
19:10:36.007,GPS,2,true,38.899998,1.57542003E9,43.6,18.0
19:10:36.007,GPS,5,true,41.6,1.57542003E9,46.3,71.0
19:10:36.007,GPS,11,false,34.1,1.57542003E9,38.8,0.0
19:10:36.007,GPS,13,true,43.899998,1.57542003E9,48.6,68.0
19:10:36.007,GPS,14,true,31.3,1.57542003E9,36.0,9.0
19:10:36.007,GPS,15,true,43.7,1.57542003E9,48.4,56.0
19:10:36.007,GPS,18,true,37.6,1.57542003E9,42.3,28.0
19:10:36.007,GPS,20,true,42.0,1.57542003E9,46.7,49.0
19:10:36.007,GPS,23,false,30.5,1.57542003E9,35.2,4.0
19:10:36.007,GPS,24,true,37.6,1.57542003E9,42.3,24.0
19:10:36.007,GPS,28,false,30.899998,1.57542003E9,35.6,0.0
19:10:36.007,GPS,29,true,35.2,1.57542003E9,39.9,11.0
19:10:36.007,GPS,30,true,37.7,1.57542003E9,42.4,26.0
19:10:36.007,GLONASS,2,true,48.8,1.59975002E9,54.8,50.0
19:10:36.007,GLONASS,18,true,44.2,1.60031245E9,50.2,34.0
19:10:36.007,GLONASS,13,true,34.5,1.60087501E9,40.5,16.0
19:10:36.007,GLONASS,12,true,48.6,1.60143744E9,54.6,40.0
19:10:36.007,GLONASS,11,false,42.7,1.602E9,48.7,0.0
19:10:36.007,GLONASS,1,true,38.3,1.60256256E9,44.3,15.0
19:10:36.007,GLONASS,17,true,45.3,1.60424998E9,51.3,37.0
19:10:36.007,GLONASS,3,true,45.9,1.60481254E9,51.9,28.0
19:10:36.007,BEIDOU,193,false,40.899998,1.57542003E9,45.6,0.0
19:10:36.007,BEIDOU,194,false,36.2,1.57542003E9,40.9,0.0
19:10:36.007,BEIDOU,195,false,38.8,1.57542003E9,43.5,0.0
19:10:36.007,SBAS,128,false,37.2,1.57542003E9,41.9,0.0
19:10:36.007,SBAS,137,false,38.6,1.57542003E9,43.3,0.0
19:10:36.007,GALILEO,4,false,40.3,1.57542003E9,44.6,0.0
19:10:36.007,GALILEO,11,false,38.100002,1.57542003E9,42.4,0.0
19:10:36.007,GALILEO,19,false,34.4,1.57542003E9,38.7,0.0
19:10:37.005,GPS,2,true,39.399998,1.57542003E9,44.1,18.0
19:10:37.005,GPS,5,true,42.399998,1.57542003E9,47.1,71.0
19:10:37.005,GPS,11,false,35.1,1.57542003E9,39.8,0.0
19:10:37.005,GPS,13,true,44.1,1.57542003E9,48.8,68.0
19:10:37.005,GPS,14,true,31.7,1.57542003E9,36.4,9.0
19:10:37.005,GPS,15,true,43.5,1.57542003E9,48.2,56.0
19:10:37.005,GPS,18,true,38.1,1.57542003E9,42.8,28.0
19:10:37.005,GPS,20,true,42.399998,1.57542003E9,47.1,49.0
19:10:37.005,GPS,23,true,30.899998,1.57542003E9,35.6,4.0
19:10:37.005,GPS,24,true,38.0,1.57542003E9,42.7,24.0
19:10:37.005,GPS,28,false,32.3,1.57542003E9,37.0,0.0
19:10:37.005,GPS,29,true,35.0,1.57542003E9,39.7,11.0
19:10:37.005,GPS,30,true,37.7,1.57542003E9,42.4,26.0
19:10:37.005,GLONASS,2,true,48.7,1.59975002E9,54.7,50.0
19:10:37.005,GLONASS,18,true,44.5,1.60031245E9,50.5,34.0
19:10:37.005,GLONASS,13,true,34.3,1.60087501E9,40.3,16.0
19:10:37.005,GLONASS,12,true,48.5,1.60143744E9,54.5,40.0
19:10:37.005,GLONASS,11,false,42.8,1.602E9,48.8,0.0
19:10:37.005,GLONASS,1,true,38.7,1.60256256E9,44.7,15.0
19:10:37.005,GLONASS,17,true,45.3,1.60424998E9,51.3,37.0
19:10:37.005,GLONASS,3,true,45.9,1.60481254E9,51.9,28.0
19:10:37.005,BEIDOU,193,false,41.3,1.57542003E9,46.0,0.0
19:10:37.005,BEIDOU,194,false,37.1,1.57542003E9,41.8,0.0
19:10:37.005,BEIDOU,195,false,39.399998,1.57542003E9,44.1,0.0
19:10:37.005,SBAS,128,false,37.399998,1.57542003E9,42.1,0.0
19:10:37.005,SBAS,137,false,38.3,1.57542003E9,43.0,0.0
19:10:37.005,GALILEO,4,false,41.100002,1.57542003E9,45.4,0.0
19:10:37.005,GALILEO,11,false,37.8,1.57542003E9,42.1,0.0
19:10:37.005,GALILEO,19,false,34.4,1.57542003E9,38.7,0.0
19:10:38.000,GPS,2,true,34.2,1.57542003E9,38.9,18.0
19:10:38.000,GPS,5,true,36.5,1.57542003E9,41.2,71.0
19:10:38.000,GPS,11,false,29.2,1.57542003E9,33.9,0.0
19:10:38.000,GPS,13,true,38.3,1.57542003E9,43.0,68.0
19:10:38.000,GPS,14,true,26.3,1.57542003E9,31.0,9.0
19:10:38.000,GPS,15,true,37.899998,1.57542003E9,42.6,56.0
19:10:38.000,GPS,18,true,32.2,1.57542003E9,36.9,28.0
19:10:38.000,GPS,20,true,37.5,1.57542003E9,42.2,49.0
19:10:38.000,GPS,23,true,25.5,1.57542003E9,30.2,4.0
